index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
1292,2023,2023-10-13,IA,0,0,0,42.5469,-94.3852,42.5503,-94.3863,25
1293,2023,2023-10-11,WA,0,0,0,45.8755,-122.6892,45.87,-122.68,100
1294,2023,2023-10-03,NE,0,0,0,41.1196,-98.8308,41.1196,-98.8308,25
1295,2023,2023-10-12,FL,0,0,0,29.4674,-81.3391,29.5336,-81.1534,25
1296,2023,2023-10-03,KS,1,0,0,39.9875,-99.9263,39.9885,-99.9255,30
1297,2023,2023-10-12,KS,U,0,0,39.4776,-98.1799,39.4776,-98.1799,20
1298,2023,2023-11-20,LA,0,0,0,31.1975,-92.5551,31.1946,-92.5073,75
1299,2023,2023-09-28,OH,0,0,0,40.0632,-83.243,40.0632,-83.242,25
1300,2023,2023-09-16,TX,U,0,0,26.2937,-97.9141,26.2937,-97.9135,10
1301,2023,2023-09-26,FL,0,0,0,30.043,-81.7768,30.0451,-81.7713,10
1302,2023,2023-09-26,FL,0,0,0,29.99,-81.66,29.99,-81.66,5
1303,2023,2023-09-11,DE,0,0,0,38.5741,-75.2194,38.5709,-75.2076,370
1304,2023,2023-09-02,LA,0,0,0,29.97,-90.25,29.98,-90.25,75
1305,2023,2023-09-25,WI,U,0,0,42.8112,-89.5603,42.8118,-89.56,25
1306,2023,2023-09-23,SD,0,0,0,44.66,-96.83,44.66,-96.83,10
1307,2023,2023-09-26,IA,U,0,0,42.18,-92.2,42.18,-92.2,20
1308,2023,2023-09-22,IA,U,0,0,41.9494,-92.0701,41.9529,-92.0665,20
1309,2023,2023-10-26,TX,0,0,0,29.9595,-97.7086,29.9665,-97.7076,10
1310,2023,2023-09-11,FL,0,0,0,29.85,-81.5,29.85,-81.5,5
1311,2023,2023-09-21,KS,U,0,0,39.9179,-100.0596,39.894,-99.979,200
1312,2023,2023-12-10,AL,0,0,0,31.6234,-85.442,31.6323,-85.4162,100
1313,2023,2023-12-10,FL,1,0,0,30.8054,-85.8331,30.8292,-85.7915,250
1314,2023,2023-12-09,TN,2,2,0,36.1601,-87.2335,36.183,-87.153,500
1315,2023,2023-12-09,TN,2,0,0,36.183,-87.153,36.207,-86.984,500
1316,2023,2023-12-09,TN,2,0,0,36.207,-86.984,36.2162,-86.9066,500
1317,2023,2023-12-10,AL,1,0,0,33.4434,-86.837,33.4682,-86.7951,600
1318,2023,2023-12-10,AL,1,0,0,33.4685,-86.7849,33.4772,-86.7559,200
1319,2023,2023-12-09,TN,2,4,0,36.4689,-86.9078,36.5052,-86.8113,300
1320,2023,2023-12-09,MS,0,0,0,32.048,-89.933,32.048,-89.885,350
